KE 762,NGO,ICN,11:50,14:05, 2:15,Daily,0
KE 763,ICN,KIJ,18:45,20:35, 1:50,"Mon-Fri,Sun",0
KE 764,KIJ,ICN,09:30,12:00, 2:30,"Mon-Thu,Sat",0
KE 765,ICN,CTS,10:05,12:45, 2:40,Daily,0
KE 766,CTS,ICN,14:05,17:15, 3:10,Daily,0
KE 769,ICN,AXT,10:35,12:40, 2:05,"Mon,Thu,Sat",0
KE 770,AXT,ICN,13:50,16:40, 2:50,"Mon,Thu,Sat",0
KE 781,ICN,FUK,18:40,19:55, 1:15,Daily,0
KE 782,FUK,ICN,21:05,22:35, 1:30,Daily,0
KE 783,PUS,FUK,09:00,09:50, 0:50,Daily,0
KE 784,FUK,PUS,11:00,11:55, 0:55,Daily,0
KE 787,ICN,FUK,08:00,09:20, 1:20,"Mon-Wed,Fri-Sun",0
KE 788,FUK,ICN,10:30,12:00, 1:30,Daily,0
KE 789,ICN,FUK,13:15,14:30, 1:15,Daily,0
KE 790,FUK,ICN,15:40,17:10, 1:30,Daily,0
KE 795,ICN,CTS,18:50,21:25, 2:35,"Mon,Wed,Fri,Sat",0
KE 796,CTS,ICN,08:40,12:00, 3:20,Daily,0
KE 797,PUS,FUK,18:00,18:50, 0:50,Daily,0
KE 798,FUK,PUS,19:50,20:45, 0:55,Daily,0
KE 2725,GMP,KIX,08:50,10:35, 1:45,Daily,0
KE 2726,KIX,GMP,11:55,13:50, 1:55,Daily,0
KE 2727,GMP,KIX,16:55,18:35, 1:40,Daily,0
KE 2728,KIX,GMP,19:55,21:45, 1:50,Daily,0
KE 1,ICN,NRT,17:40,20:00, 2:20,Daily,0
KE 1,NRT,HNL,21:20,09:20, 7:00,Daily,0
KE 1,ICN,HNL,17:40,09:20, 9:20,Daily,0
KE 2,NRT,ICN,17:00,19:50, 2:50,"Mon,Sat",0
KE 2,HNL,NRT,11:10,15:40, 9:30,Daily,1
KE 2,HNL,ICN,11:10,19:50,12:20,Daily,1
KE 2707,GMP,HND,09:00,11:05, 2:05,"Mon,Tue,Thu-Sun",0
KE 2708,HND,GMP,12:25,15:00, 2:35,Daily,0
KE 2709,GMP,HND,16:20,18:35, 2:15,"Mon,Wed-Sun",0
KE 2710,HND,GMP,19:55,22:25, 2:30,Daily,0
KE 2711,GMP,HND,19:30,21:45, 2:15,Daily,0
KE 2712,HND,GMP,09:45,12:15, 2:30,Daily,0
KE 805,ICN,TSN,10:15,11:15, 2:00,Daily,0
KE 806,TSN,ICN,12:30,15:15, 1:45,Daily,0
KE 807,ICN,XIY,09:20,11:45, 3:25,Daily,0
KE 808,XIY,ICN,12:55,16:45, 2:50,Daily,0
KE 809,ICN,CGO,09:25,11:10, 2:45,"Mon,Wed,Thu,Sat",0
KE 810,CGO,ICN,12:10,15:25, 2:15,"Mon,Wed,Thu,Sat",0
KE 811,CJJ,HGH,12:20,13:40, 2:20,"Mon,Fri",0
KE 812,HGH,CJJ,14:40,17:45, 2:05,"Mon,Fri",0
KE 813,ICN,HFE,09:05,10:55, 2:50,"Mon,Tue,Thu,Sat,Sun",0
KE 814,HFE,ICN,12:00,15:30, 2:30,"Mon,Tue,Thu,Sat,Sun",0
KE 819,ICN,CSX,09:15,12:00, 3:45,"Mon,Wed,Thu,Sun",0
KE 820,CSX,ICN,12:55,16:55, 3:00,"Mon,Wed,Thu,Sun",0
KE 825,ICN,YNJ,09:15,10:45, 2:30,Daily,0
KE 826,YNJ,ICN,11:45,15:20, 2:35,Daily,0
KE 827,ICN,SZX,08:15,11:25, 4:10,Daily,0
KE 828,SZX,ICN,12:40,17:00, 3:20,Daily,0
KE 831,ICN,SHE,08:50,09:45, 1:55,Daily,0
KE 832,SHE,ICN,11:15,14:15, 2:00,Daily,0
KE 833,ICN,SHE,14:30,15:25, 1:55,Daily,0
KE 834,SHE,ICN,16:35,19:40, 2:05,Daily,0
KE 839,ICN,WEH,13:55,14:10, 1:15,Daily,0
KE 840,WEH,ICN,15:10,17:25, 1:15,Daily,0
KE 841,ICN,TAO,13:10,13:45, 1:35,Daily,0
KE 842,TAO,ICN,14:55,17:25, 1:30,Daily,0
KE 843,ICN,NNG,18:55,22:50, 4:55,"Mon,Fri",0
KE 844,NNG,ICN,23:50,04:45, 3:55,"Mon,Fri",1
KE 845,ICN,TAO,09:05,09:45, 1:40,Daily,0
KE 846,TAO,ICN,10:45,13:10, 1:25,Daily,0
KE 849,PUS,PEK,08:10,09:50, 2:40,"Mon,Wed,Fri,Sun",0
KE 850,PEK,PUS,18:25,21:55, 2:30,"Mon,Wed,Fri,Sun",0
KE 853,ICN,PEK,19:00,20:15, 2:15,Daily,0
KE 854,PEK,ICN,21:25,00:25, 2:00,Daily,1
KE 855,ICN,PEK,11:30,12:50, 2:20,"Mon,Wed,Fri,Sun",0
KE 856,PEK,ICN,14:00,17:15, 2:15,"Mon,Wed,Fri,Sun",0
KE 867,ICN,ULN,13:00,15:50, 3:50,"Mon,Wed-Sun",0
KE 868,ULN,ICN,17:10,21:15, 3:05,"Mon,Wed-Sun",0
KE 869,ICN,DLC,13:00,13:20, 1:20,Daily,0
KE 870,DLC,ICN,14:30,16:55, 1:25,Daily,0
KE 875,PUS,PVG,08:50,09:40, 1:50,Daily,0
KE 876,PVG,PUS,10:55,13:35, 1:40,Daily,0
KE 877,PUS,NKG,10:35,11:50, 2:15,"Mon,Wed,Fri",0
KE 878,NKG,PUS,12:55,15:50, 1:55,"Mon,Wed,Fri",0
KE 879,CJU,PEK,15:40,17:25, 2:45,"Mon,Wed,Fri,Sun",0
KE 880,PEK,CJU,10:50,14:15, 2:25,"Mon,Wed,Fri,Sun",0
KE 885,ICN,KMG,18:30,22:45, 5:15,"Mon,Fri",0
KE 886,KMG,ICN,23:55,04:45, 3:50,"Mon,Fri",1
KE 887,ICN,XMN,10:05,12:30, 3:25,"Mon,Tue,Thu-Sat",0
KE 888,XMN,ICN,13:30,17:30, 3:00,"Mon,Tue,Thu-Sat",0
KE 889,PUS,TAO,10:55,11:55, 2:00,Daily,0
KE 890,TAO,PUS,13:05,15:50, 1:45,Daily,0
KE 893,ICN,PVG,08:35,09:45, 2:10,Daily,0
KE 894,PVG,ICN,11:00,14:00, 2:00,Daily,0
KE 895,ICN,PVG,18:50,20:10, 2:20,Daily,0
KE 896,PVG,ICN,08:50,11:55, 2:05,Daily,0
KE 897,ICN,PVG,11:45,12:50, 2:05,Daily,0
KE 898,PVG,ICN,14:00,17:00, 2:00,Daily,0
KE 2851,GMP,PEK,09:20,10:35, 2:15,Daily,0
KE 2852,PEK,GMP,11:45,14:55, 2:10,Daily,0
KE 2815,GMP,SHA,16:10,17:15, 2:05,Daily,0
KE 2816,SHA,GMP,18:15,21:15, 2:00,Daily,0
KE 601,ICN,HKG,13:45,16:50, 4:05,Daily,0
KE 602,HKG,ICN,18:00,22:30, 3:30,Daily,0
KE 603,ICN,HKG,08:25,11:20, 3:55,Daily,0
KE 604,HKG,ICN,12:35,17:00, 3:25,Daily,0
KE 607,ICN,HKG,20:00,22:55, 3:55,Daily,0
KE 608,HKG,ICN,00:55,05:20, 3:25,Daily,0
KE 613,ICN,HKG,11:00,14:05, 4:05,Daily,0
KE 614,HKG,ICN,15:25,19:55, 3:30,Daily,0
KE 615,PUS,HKG,21:55,00:40, 3:45,Daily,1
KE 616,HKG,PUS,02:05,06:20, 3:15,Daily,0
KE 621,ICN,MNL,07:55,11:00, 4:05,Daily,0
KE 622,MNL,ICN,12:30,17:20, 3:50,Daily,0
KE 623,ICN,MNL,19:10,22:15, 4:05,Daily,0
KE 624,MNL,ICN,23:45,04:15, 3:30,Daily,1
KE 626,CGK,ICN,08:20,17:20, 7:00,"Mon,Thu,Sun",0
KE 627,ICN,CGK,15:35,20:40, 7:05,Daily,0
KE 628,CGK,ICN,22:05,06:55, 6:50,Daily,1
KE 629,ICN,DPS,18:00,00:10, 7:10,Daily,1
KE 630,DPS,ICN,01:25,09:20, 6:55,Daily,0
KE 631,ICN,CEB,19:40,23:10, 4:30,Daily,0
KE 632,CEB,ICN,00:45,06:00, 4:15,Daily,0
KE 637,ICN,HKT,18:40,23:15, 6:35,Daily,0
KE 638,HKT,ICN,01:00,08:45, 5:45,Daily,0
KE 641,ICN,SIN,18:35,00:10, 6:35,Daily,1
KE 642,SIN,ICN,01:30,08:40, 6:10,Daily,0
KE 643,ICN,SIN,14:20,19:55, 6:35,Daily,0
KE 644,SIN,ICN,22:30,05:40, 6:10,Daily,1
KE 646,CEB,PUS,02:00,07:10, 4:10,"Mon,Fri",0
KE 648,SIN,ICN,11:00,18:25, 6:25,"Mon,Thu,Fri,Sun",0
KE 651,ICN,BKK,17:15,21:05, 5:50,Daily,0
KE 652,BKK,ICN,22:45,05:50, 5:05,Daily,1
KE 655,ICN,BOM,18:40,00:40, 9:30,"Mon,Wed,Fri",1
KE 657,ICN,BKK,09:00,13:00, 6:00,Daily,0
KE 658,BKK,ICN,21:45,04:50, 5:05,Daily,1
KE 659,ICN,BKK,18:50,22:55, 6:05,Daily,0
KE 660,BKK,ICN,09:50,17:10, 5:20,Daily,0
KE 661,PUS,BKK,21:10,01:00, 5:50,Daily,1
KE 662,BKK,PUS,00:25,07:20, 4:55,Daily,0
KE 671,ICN,KUL,16:55,22:35, 6:40,Daily,0
KE 672,KUL,ICN,23:59,07:10, 6:11,Daily,1
KE 678,ROR,ICN,03:00,08:15, 5:15,"Mon,Fri",0
KE 679,ICN,HAN,18:40,21:40, 5:00,Daily,0
KE 680,HAN,ICN,23:10,05:05, 3:55,Daily,1
KE 681,ICN,SGN,08:10,12:00, 5:50,Daily,0
KE 682,SGN,ICN,13:05,20:15, 5:10,Daily,0
KE 683,ICN,SGN,19:00,22:35, 5:35,Daily,0
KE 684,SGN,ICN,23:55,06:50, 4:55,Daily,1
KE 689,ICN,PNH,18:30,22:20, 5:50,Daily,0
KE 690,PNH,ICN,23:40,06:40, 5:00,Daily,1
KE 691,ICN,TPE,09:10,11:00, 2:50,Daily,0
KE 692,TPE,ICN,12:10,15:35, 2:25,Daily,0
KE 693,ICN,TPE,16:30,18:15, 2:45,Daily,0
KE 694,TPE,ICN,19:15,22:45, 2:30,Daily,0
KE 695,ICN,KTM,09:55,14:15, 7:35,"Mon,Fri",0
KE 696,KTM,ICN,16:10,01:10, 5:45,"Mon,Fri",1
KE 463,ICN,DAD,18:40,21:45, 5:05,Daily,0
KE 464,DAD,ICN,23:15,05:30, 4:15,Daily,1
KE 479,ICN,HAN,08:20,11:25, 5:05,Daily,0
KE 480,HAN,ICN,12:25,18:35, 4:10,Daily,0
KE 468,CXR,ICN,00:55,07:55, 5:00,"Mon,Thu,Fri,Sun",0
KE 473,ICN,MLE,22:40,06:40,10:30,"Mon,Wed,Sat",1
KE 473,ICN,CMB,22:40,04:10, 9:00,"Mon,Wed,Sat",1
KE 471,ICN,RGN,18:30,22:30, 6:30,Daily,0
KE 472,RGN,ICN,23:55,07:45, 5:20,Daily,1
KE 35,ICN,ATL,09:30,10:05,13:35,Daily,0
KE 36,ATL,ICN,13:20,17:30,15:10,Daily,1
KE 37,ICN,ORD,11:40,10:30,12:50,Daily,0
KE 38,ORD,ICN,12:30,16:30,14:00,Daily,1
KE 53,ICN,HNL,21:20,10:25, 8:05,Daily,0
KE 54,HNL,ICN,12:25,17:55,10:30,Daily,1
KE 29,ICN,IAH,09:35,08:50,13:15,Daily,0
KE 30,IAH,ICN,10:40,16:05,15:25,Daily,1
KE 5,ICN,LAS,21:00,16:10,11:10,"Mon,Wed,Fri,Sun",0
KE 6,LAS,ICN,23:40,05:15,13:35,"Mon,Wed,Fri,Sun",2
KE 11,ICN,LAX,19:50,14:50,11:00,Daily,0
KE 12,LAX,ICN,23:30,05:05,13:35,Daily,2
KE 17,ICN,LAX,15:00,10:00,11:00,Daily,0
KE 18,LAX,ICN,12:00,17:40,13:40,Daily,1
KE 61,LAX,GRU,18:30,11:40,12:10,"Mon,Wed,Fri",1
KE 61,ICN,GRU,21:30,11:40,23:05,"Mon,Wed,Fri",1
KE 61,ICN,LAX,21:30,16:25,10:55,"Mon,Wed,Fri",0
KE 81,ICN,JFK,10:05,11:00,13:55,Daily,0
KE 82,JFK,ICN,13:00,16:25,14:25,Daily,1
KE 85,ICN,JFK,19:30,20:30,14:00,Daily,0
KE 86,JFK,ICN,00:50,04:15,14:25,Daily,1
KE 23,ICN,SFO,16:10,10:40,10:30,Daily,0
KE 24,SFO,ICN,12:25,17:35,13:10,Daily,1
KE 71,ICN,YVR,18:35,12:10, 9:35,Daily,0
KE 72,YVR,ICN,13:55,17:45,11:50,Daily,1
KE 93,ICN,IAD,10:15,10:50,13:35,Daily,0
KE 94,IAD,ICN,12:50,16:30,14:40,Daily,1
KE 905,ICN,FRA,13:35,17:40,12:05,Daily,0
KE 906,FRA,ICN,19:40,14:05,10:25,Daily,1
KE 955,ICN,IST,14:25,19:15,11:50,"Mon,Wed,Fri-Sun",0
KE 956,IST,ICN,20:45,13:45,10:00,"Mon,Wed,Fri-Sun",1
KE 907,ICN,LHR,13:00,16:30,12:30,Daily,0
KE 908,LHR,ICN,18:50,14:45,10:55,Daily,1
KE 927,ICN,MXP,13:45,18:25,12:40,"Mon,Wed,Fri,Sun",0
KE 928,MXP,ICN,20:30,15:50,11:20,"Mon,Wed,Fri,Sun",1
KE 901,ICN,CDG,14:00,18:20,12:20,Daily,0
KE 902,CDG,ICN,21:00,15:55,10:55,Daily,1
KE 935,ICN,PRG,12:50,16:40,11:50,"Mon,Wed,Fri",0
KE 936,PRG,ICN,18:30,12:45,10:15,"Mon,Wed,Fri",1
KE 923,ICN,SVO,12:35,16:30, 9:55,"Mon,Wed,Fri-Sun",0
KE 924,SVO,ICN,18:10,08:55, 8:45,"Mon,Wed,Fri-Sun",1
KE 867,ICN,ULN,13:00,15:50, 3:50,"Mon,Wed-Sun",0
KE 868,ULN,ICN,17:10,21:15, 3:05,"Mon,Wed-Sun",0
KE 981,ICN,VVO,10:10,13:55, 2:45,Daily,0
KE 982,VVO,ICN,14:55,16:45, 2:50,Daily,0
KE 951,ICN,DXB,12:45,18:30,10:45,Daily,0
KE 952,DXB,ICN,22:55,12:20, 8:25,"Mon-Thu,Sat,Sun",1
KE 961,ICN,RUH,21:30,03:00,11:30,"Mon,Wed,Fri",1
KE 961,ICN,JED,21:30,06:05,13:25,"Mon,Wed,Fri",1
KE 129,ICN,AKL,17:00,08:10,11:10,"Mon,Wed,Fri-Sun",1
KE 130,AKL,ICN,09:55,17:50,11:55,"Mon,Tue,Thu,Sat,Sun",0
KE 123,ICN,BNE,19:35,06:20, 9:45,"Mon,Wed,Fri,Sat",1
KE 111,ICN,GUM,19:35,00:50, 4:15,Daily,1
KE 112,GUM,ICN,02:30,06:15, 4:45,Daily,0
KE 2116,GUM,PUS,03:30,06:55, 4:25,"Mon,Fri",0
KE 138,NAN,ICN,09:55,17:40,10:45,"Mon,Wed,Fri",0
KE 121,ICN,SYD,19:05,07:25,10:20,Daily,1
KE 122,SYD,ICN,08:55,17:50,10:55,Daily,0
